match_turn,player1wins,match,turnNumber
"[Gen 1] Random Battle-55130,38163,25556,42470-turn33.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",33
"[Gen 1] Random Battle-55130,38163,25556,42470-turn36.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",36
"[Gen 1] Random Battle-55130,38163,25556,42470-turn37.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",37
"[Gen 1] Random Battle-55130,38163,25556,42470-turn43.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",43
"[Gen 1] Random Battle-55130,38163,25556,42470-turn5.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",5
"[Gen 1] Random Battle-55130,38163,25556,42470-turn51.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",51
"[Gen 1] Random Battle-55130,38163,25556,42470-turn6.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",6
"[Gen 1] Random Battle-55130,38163,25556,42470-turn61.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",61
"[Gen 1] Random Battle-55130,38163,25556,42470-turn62.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",62
"[Gen 1] Random Battle-55130,38163,25556,42470-turn65.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",65
"[Gen 1] Random Battle-55130,38163,25556,42470-turn66.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",66
"[Gen 1] Random Battle-55130,38163,25556,42470-turn7.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",7
"[Gen 1] Random Battle-55130,38163,25556,42470-turn8.txt",0,"[Gen 1] Random Battle-55130,38163,25556,42470",8
"[Gen 1] Random Battle-55151,27140,60472,18742-turn0.txt",0,"[Gen 1] Random Battle-55151,27140,60472,18742",0
"[Gen 1] Random Battle-55151,27140,60472,18742-turn28.txt",0,"[Gen 1] Random Battle-55151,27140,60472,18742",28
"[Gen 1] Random Battle-55151,27140,60472,18742-turn32.txt",0,"[Gen 1] Random Battle-55151,27140,60472,18742",32
"[Gen 1] Random Battle-55175,13375,50142,16486-turn0.txt",0,"[Gen 1] Random Battle-55175,13375,50142,16486",0
"[Gen 1] Random Battle-55175,13375,50142,16486-turn19.txt",0,"[Gen 1] Random Battle-55175,13375,50142,16486",19
"[Gen 1] Random Battle-55175,13375,50142,16486-turn2.txt",0,"[Gen 1] Random Battle-55175,13375,50142,16486",2
"[Gen 1] Random Battle-55175,13375,50142,16486-turn26.txt",0,"[Gen 1] Random Battle-55175,13375,50142,16486",26
"[Gen 1] Random Battle-55175,13375,50142,16486-turn27.txt",0,"[Gen 1] Random Battle-55175,13375,50142,16486",27
"[Gen 1] Random Battle-55175,13375,50142,16486-turn6.txt",0,"[Gen 1] Random Battle-55175,13375,50142,16486",6
"[Gen 1] Random Battle-55175,13375,50142,16486-turn8.txt",0,"[Gen 1] Random Battle-55175,13375,50142,16486",8
"[Gen 1] Random Battle-55211,3126,47912,62854-turn0.txt",0,"[Gen 1] Random Battle-55211,3126,47912,62854",0
"[Gen 1] Random Battle-55211,3126,47912,62854-turn14.txt",0,"[Gen 1] Random Battle-55211,3126,47912,62854",14
"[Gen 1] Random Battle-55211,3126,47912,62854-turn15.txt",0,"[Gen 1] Random Battle-55211,3126,47912,62854",15
"[Gen 1] Random Battle-55211,3126,47912,62854-turn19.txt",0,"[Gen 1] Random Battle-55211,3126,47912,62854",19
"[Gen 1] Random Battle-55211,3126,47912,62854-turn22.txt",0,"[Gen 1] Random Battle-55211,3126,47912,62854",22
"[Gen 1] Random Battle-55211,3126,47912,62854-turn28.txt",0,"[Gen 1] Random Battle-55211,3126,47912,62854",28
"[Gen 1] Random Battle-55211,3126,47912,62854-turn33.txt",0,"[Gen 1] Random Battle-55211,3126,47912,62854",33
"[Gen 1] Random Battle-55211,3126,47912,62854-turn35.txt",0,"[Gen 1] Random Battle-55211,3126,47912,62854",35
"[Gen 1] Random Battle-55253,1550,8663,33942-turn0.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",0
"[Gen 1] Random Battle-55253,1550,8663,33942-turn10.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",10
"[Gen 1] Random Battle-55253,1550,8663,33942-turn15.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",15
"[Gen 1] Random Battle-55253,1550,8663,33942-turn17.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",17
"[Gen 1] Random Battle-55253,1550,8663,33942-turn21.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",21
"[Gen 1] Random Battle-55253,1550,8663,33942-turn23.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",23
"[Gen 1] Random Battle-55253,1550,8663,33942-turn24.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",24
"[Gen 1] Random Battle-55253,1550,8663,33942-turn29.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",29
"[Gen 1] Random Battle-55253,1550,8663,33942-turn37.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",37
"[Gen 1] Random Battle-55253,1550,8663,33942-turn40.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",40
"[Gen 1] Random Battle-55253,1550,8663,33942-turn42.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",42
"[Gen 1] Random Battle-55253,1550,8663,33942-turn52.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",52
"[Gen 1] Random Battle-55253,1550,8663,33942-turn58.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",58
"[Gen 1] Random Battle-55253,1550,8663,33942-turn64.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",64
"[Gen 1] Random Battle-55253,1550,8663,33942-turn69.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",69
"[Gen 1] Random Battle-55253,1550,8663,33942-turn7.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",7
"[Gen 1] Random Battle-55253,1550,8663,33942-turn71.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",71
"[Gen 1] Random Battle-55253,1550,8663,33942-turn72.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",72
"[Gen 1] Random Battle-55253,1550,8663,33942-turn9.txt",1,"[Gen 1] Random Battle-55253,1550,8663,33942",9
"[Gen 1] Random Battle-55259,40107,10272,45606-turn0.txt",1,"[Gen 1] Random Battle-55259,40107,10272,45606",0
"[Gen 1] Random Battle-55259,40107,10272,45606-turn22.txt",1,"[Gen 1] Random Battle-55259,40107,10272,45606",22
"[Gen 1] Random Battle-55259,40107,10272,45606-turn26.txt",1,"[Gen 1] Random Battle-55259,40107,10272,45606",26
"[Gen 1] Random Battle-55259,40107,10272,45606-turn32.txt",1,"[Gen 1] Random Battle-55259,40107,10272,45606",32
"[Gen 1] Random Battle-55259,40107,10272,45606-turn33.txt",1,"[Gen 1] Random Battle-55259,40107,10272,45606",33
"[Gen 1] Random Battle-55259,40107,10272,45606-turn36.txt",1,"[Gen 1] Random Battle-55259,40107,10272,45606",36
"[Gen 1] Random Battle-55259,40107,10272,45606-turn40.txt",1,"[Gen 1] Random Battle-55259,40107,10272,45606",40
"[Gen 1] Random Battle-55259,40107,10272,45606-turn42.txt",1,"[Gen 1] Random Battle-55259,40107,10272,45606",42
"[Gen 1] Random Battle-55259,40107,10272,45606-turn44.txt",1,"[Gen 1] Random Battle-55259,40107,10272,45606",44
"[Gen 1] Random Battle-55308,38852,43136,35846-turn0.txt",0,"[Gen 1] Random Battle-55308,38852,43136,35846",0
"[Gen 1] Random Battle-55308,38852,43136,35846-turn14.txt",0,"[Gen 1] Random Battle-55308,38852,43136,35846",14
"[Gen 1] Random Battle-55308,38852,43136,35846-turn17.txt",0,"[Gen 1] Random Battle-55308,38852,43136,35846",17
"[Gen 1] Random Battle-55308,38852,43136,35846-turn20.txt",0,"[Gen 1] Random Battle-55308,38852,43136,35846",20
"[Gen 1] Random Battle-55308,38852,43136,35846-turn23.txt",0,"[Gen 1] Random Battle-55308,38852,43136,35846",23
"[Gen 1] Random Battle-55308,38852,43136,35846-turn25.txt",0,"[Gen 1] Random Battle-55308,38852,43136,35846",25
"[Gen 1] Random Battle-55308,38852,43136,35846-turn6.txt",0,"[Gen 1] Random Battle-55308,38852,43136,35846",6
"[Gen 1] Random Battle-55543,44896,54322,32710-turn0.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",0
"[Gen 1] Random Battle-55543,44896,54322,32710-turn1.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",1
"[Gen 1] Random Battle-55543,44896,54322,32710-turn11.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",11
"[Gen 1] Random Battle-55543,44896,54322,32710-turn13.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",13
"[Gen 1] Random Battle-55543,44896,54322,32710-turn16.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",16
"[Gen 1] Random Battle-55543,44896,54322,32710-turn20.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",20
"[Gen 1] Random Battle-55543,44896,54322,32710-turn21.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",21
"[Gen 1] Random Battle-55543,44896,54322,32710-turn22.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",22
"[Gen 1] Random Battle-55543,44896,54322,32710-turn23.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",23
"[Gen 1] Random Battle-55543,44896,54322,32710-turn24.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",24
"[Gen 1] Random Battle-55543,44896,54322,32710-turn25.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",25
"[Gen 1] Random Battle-55543,44896,54322,32710-turn26.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",26
"[Gen 1] Random Battle-55543,44896,54322,32710-turn29.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",29
"[Gen 1] Random Battle-55543,44896,54322,32710-turn30.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",30
"[Gen 1] Random Battle-55543,44896,54322,32710-turn5.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",5
"[Gen 1] Random Battle-55543,44896,54322,32710-turn6.txt",1,"[Gen 1] Random Battle-55543,44896,54322,32710",6
"[Gen 1] Random Battle-55663,53151,13648,31430-turn0.txt",1,"[Gen 1] Random Battle-55663,53151,13648,31430",0
"[Gen 1] Random Battle-55663,53151,13648,31430-turn16.txt",1,"[Gen 1] Random Battle-55663,53151,13648,31430",16
"[Gen 1] Random Battle-55663,53151,13648,31430-turn2.txt",1,"[Gen 1] Random Battle-55663,53151,13648,31430",2
"[Gen 1] Random Battle-55663,53151,13648,31430-turn27.txt",1,"[Gen 1] Random Battle-55663,53151,13648,31430",27
"[Gen 1] Random Battle-55663,53151,13648,31430-turn28.txt",1,"[Gen 1] Random Battle-55663,53151,13648,31430",28
"[Gen 1] Random Battle-55663,53151,13648,31430-turn29.txt",1,"[Gen 1] Random Battle-55663,53151,13648,31430",29
"[Gen 1] Random Battle-55663,53151,13648,31430-turn34.txt",1,"[Gen 1] Random Battle-55663,53151,13648,31430",34
"[Gen 1] Random Battle-55663,53151,13648,31430-turn4.txt",1,"[Gen 1] Random Battle-55663,53151,13648,31430",4
"[Gen 1] Random Battle-55665,59732,64080,16566-turn0.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",0
"[Gen 1] Random Battle-55665,59732,64080,16566-turn13.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",13
"[Gen 1] Random Battle-55665,59732,64080,16566-turn15.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",15
"[Gen 1] Random Battle-55665,59732,64080,16566-turn19.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",19
"[Gen 1] Random Battle-55665,59732,64080,16566-turn2.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",2
"[Gen 1] Random Battle-55665,59732,64080,16566-turn24.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",24
"[Gen 1] Random Battle-55665,59732,64080,16566-turn26.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",26
"[Gen 1] Random Battle-55665,59732,64080,16566-turn29.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",29
"[Gen 1] Random Battle-55665,59732,64080,16566-turn3.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",3
"[Gen 1] Random Battle-55665,59732,64080,16566-turn31.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",31
"[Gen 1] Random Battle-55665,59732,64080,16566-turn4.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",4
"[Gen 1] Random Battle-55665,59732,64080,16566-turn6.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",6
"[Gen 1] Random Battle-55665,59732,64080,16566-turn7.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",7
"[Gen 1] Random Battle-55665,59732,64080,16566-turn9.txt",0,"[Gen 1] Random Battle-55665,59732,64080,16566",9
"[Gen 1] Random Battle-55715,65056,11520,36470-turn0.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",0
"[Gen 1] Random Battle-55715,65056,11520,36470-turn13.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",13
"[Gen 1] Random Battle-55715,65056,11520,36470-turn22.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",22
"[Gen 1] Random Battle-55715,65056,11520,36470-turn23.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",23
"[Gen 1] Random Battle-55715,65056,11520,36470-turn25.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",25
"[Gen 1] Random Battle-55715,65056,11520,36470-turn27.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",27
"[Gen 1] Random Battle-55715,65056,11520,36470-turn3.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",3
"[Gen 1] Random Battle-55715,65056,11520,36470-turn30.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",30
"[Gen 1] Random Battle-55715,65056,11520,36470-turn37.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",37
"[Gen 1] Random Battle-55715,65056,11520,36470-turn40.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",40
"[Gen 1] Random Battle-55715,65056,11520,36470-turn43.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",43
"[Gen 1] Random Battle-55715,65056,11520,36470-turn8.txt",0,"[Gen 1] Random Battle-55715,65056,11520,36470",8
"[Gen 1] Random Battle-55807,46093,40767,56950-turn0.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",0
"[Gen 1] Random Battle-55807,46093,40767,56950-turn13.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",13
"[Gen 1] Random Battle-55807,46093,40767,56950-turn14.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",14
"[Gen 1] Random Battle-55807,46093,40767,56950-turn15.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",15
"[Gen 1] Random Battle-55807,46093,40767,56950-turn19.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",19
"[Gen 1] Random Battle-55807,46093,40767,56950-turn23.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",23
"[Gen 1] Random Battle-55807,46093,40767,56950-turn24.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",24
"[Gen 1] Random Battle-55807,46093,40767,56950-turn25.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",25
"[Gen 1] Random Battle-55807,46093,40767,56950-turn27.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",27
"[Gen 1] Random Battle-55807,46093,40767,56950-turn28.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",28
"[Gen 1] Random Battle-55807,46093,40767,56950-turn33.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",33
"[Gen 1] Random Battle-55807,46093,40767,56950-turn34.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",34
"[Gen 1] Random Battle-55807,46093,40767,56950-turn4.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",4
"[Gen 1] Random Battle-55807,46093,40767,56950-turn44.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",44
"[Gen 1] Random Battle-55807,46093,40767,56950-turn45.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",45
"[Gen 1] Random Battle-55807,46093,40767,56950-turn50.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",50
"[Gen 1] Random Battle-55807,46093,40767,56950-turn51.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",51
"[Gen 1] Random Battle-55807,46093,40767,56950-turn58.txt",1,"[Gen 1] Random Battle-55807,46093,40767,56950",58
"[Gen 1] Random Battle-55896,9998,32358,23606-turn0.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",0
"[Gen 1] Random Battle-55896,9998,32358,23606-turn11.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",11
"[Gen 1] Random Battle-55896,9998,32358,23606-turn12.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",12
"[Gen 1] Random Battle-55896,9998,32358,23606-turn25.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",25
"[Gen 1] Random Battle-55896,9998,32358,23606-turn31.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",31
"[Gen 1] Random Battle-55896,9998,32358,23606-turn4.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",4
"[Gen 1] Random Battle-55896,9998,32358,23606-turn45.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",45
"[Gen 1] Random Battle-55896,9998,32358,23606-turn52.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",52
"[Gen 1] Random Battle-55896,9998,32358,23606-turn55.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",55
"[Gen 1] Random Battle-55896,9998,32358,23606-turn57.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",57
"[Gen 1] Random Battle-55896,9998,32358,23606-turn58.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",58
"[Gen 1] Random Battle-55896,9998,32358,23606-turn59.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",59
"[Gen 1] Random Battle-55896,9998,32358,23606-turn61.txt",1,"[Gen 1] Random Battle-55896,9998,32358,23606",61
"[Gen 1] Random Battle-55946,62924,20284,278-turn0.txt",0,"[Gen 1] Random Battle-55946,62924,20284,278",0
"[Gen 1] Random Battle-55946,62924,20284,278-turn1.txt",0,"[Gen 1] Random Battle-55946,62924,20284,278",1
"[Gen 1] Random Battle-55946,62924,20284,278-turn13.txt",0,"[Gen 1] Random Battle-55946,62924,20284,278",13
"[Gen 1] Random Battle-55946,62924,20284,278-turn17.txt",0,"[Gen 1] Random Battle-55946,62924,20284,278",17
"[Gen 1] Random Battle-55946,62924,20284,278-turn18.txt",0,"[Gen 1] Random Battle-55946,62924,20284,278",18
"[Gen 1] Random Battle-55946,62924,20284,278-turn2.txt",0,"[Gen 1] Random Battle-55946,62924,20284,278",2
"[Gen 1] Random Battle-55976,13063,20406,20390-turn0.txt",1,"[Gen 1] Random Battle-55976,13063,20406,20390",0
"[Gen 1] Random Battle-55976,13063,20406,20390-turn1.txt",1,"[Gen 1] Random Battle-55976,13063,20406,20390",1
"[Gen 1] Random Battle-55976,13063,20406,20390-turn11.txt",1,"[Gen 1] Random Battle-55976,13063,20406,20390",11
"[Gen 1] Random Battle-55976,13063,20406,20390-turn13.txt",1,"[Gen 1] Random Battle-55976,13063,20406,20390",13
"[Gen 1] Random Battle-55976,13063,20406,20390-turn2.txt",1,"[Gen 1] Random Battle-55976,13063,20406,20390",2
"[Gen 1] Random Battle-55976,13063,20406,20390-turn21.txt",1,"[Gen 1] Random Battle-55976,13063,20406,20390",21
"[Gen 1] Random Battle-55976,13063,20406,20390-turn32.txt",1,"[Gen 1] Random Battle-55976,13063,20406,20390",32
"[Gen 1] Random Battle-55976,13063,20406,20390-turn9.txt",1,"[Gen 1] Random Battle-55976,13063,20406,20390",9
"[Gen 1] Random Battle-56013,61115,55393,29382-turn0.txt",1,"[Gen 1] Random Battle-56013,61115,55393,29382",0
"[Gen 1] Random Battle-56013,61115,55393,29382-turn15.txt",1,"[Gen 1] Random Battle-56013,61115,55393,29382",15
"[Gen 1] Random Battle-56013,61115,55393,29382-turn26.txt",1,"[Gen 1] Random Battle-56013,61115,55393,29382",26
"[Gen 1] Random Battle-56013,61115,55393,29382-turn27.txt",1,"[Gen 1] Random Battle-56013,61115,55393,29382",27
"[Gen 1] Random Battle-56013,61115,55393,29382-turn32.txt",1,"[Gen 1] Random Battle-56013,61115,55393,29382",32
"[Gen 1] Random Battle-56013,61115,55393,29382-turn48.txt",1,"[Gen 1] Random Battle-56013,61115,55393,29382",48
"[Gen 1] Random Battle-56013,61115,55393,29382-turn5.txt",1,"[Gen 1] Random Battle-56013,61115,55393,29382",5
"[Gen 1] Random Battle-56013,61115,55393,29382-turn51.txt",1,"[Gen 1] Random Battle-56013,61115,55393,29382",51
"[Gen 1] Random Battle-56013,61115,55393,29382-turn54.txt",1,"[Gen 1] Random Battle-56013,61115,55393,29382",54
"[Gen 1] Random Battle-56013,61115,55393,29382-turn57.txt",1,"[Gen 1] Random Battle-56013,61115,55393,29382",57
"[Gen 1] Random Battle-56013,61115,55393,29382-turn7.txt",1,"[Gen 1] Random Battle-56013,61115,55393,29382",7
"[Gen 1] Random Battle-56106,17245,452,16166-turn0.txt",0,"[Gen 1] Random Battle-56106,17245,452,16166",0
"[Gen 1] Random Battle-56106,17245,452,16166-turn10.txt",0,"[Gen 1] Random Battle-56106,17245,452,16166",10
"[Gen 1] Random Battle-56106,17245,452,16166-turn13.txt",0,"[Gen 1] Random Battle-56106,17245,452,16166",13
"[Gen 1] Random Battle-56106,17245,452,16166-turn14.txt",0,"[Gen 1] Random Battle-56106,17245,452,16166",14
"[Gen 1] Random Battle-56106,17245,452,16166-turn16.txt",0,"[Gen 1] Random Battle-56106,17245,452,16166",16
"[Gen 1] Random Battle-56106,17245,452,16166-turn3.txt",0,"[Gen 1] Random Battle-56106,17245,452,16166",3
"[Gen 1] Random Battle-56106,17245,452,16166-turn34.txt",0,"[Gen 1] Random Battle-56106,17245,452,16166",34
"[Gen 1] Random Battle-56106,17245,452,16166-turn36.txt",0,"[Gen 1] Random Battle-56106,17245,452,16166",36
"[Gen 1] Random Battle-56106,17245,452,16166-turn43.txt",0,"[Gen 1] Random Battle-56106,17245,452,16166",43
"[Gen 1] Random Battle-56135,534,43104,13462-turn0.txt",0,"[Gen 1] Random Battle-56135,534,43104,13462",0
"[Gen 1] Random Battle-56135,534,43104,13462-turn13.txt",0,"[Gen 1] Random Battle-56135,534,43104,13462",13
"[Gen 1] Random Battle-56135,534,43104,13462-turn2.txt",0,"[Gen 1] Random Battle-56135,534,43104,13462",2
"[Gen 1] Random Battle-56135,534,43104,13462-turn20.txt",0,"[Gen 1] Random Battle-56135,534,43104,13462",20
"[Gen 1] Random Battle-56135,534,43104,13462-turn21.txt",0,"[Gen 1] Random Battle-56135,534,43104,13462",21
